review_id,product_name,product_group,gender,age_group,rating,review_text,created_at
r-000393,플로럴 미스트,향수,미지정,20-24세,1,지속력이 짧아요. 확실히 머리가 아픈 류의 향이에요. 건성/지성에 따라 느낌 다를 듯. 아쉬웠어요.,2025-05-26 17:32:22
r-000394,픽서 메이크업 베이스,메이크업,여성,10대,4,샤워 후에 바로 바르고 밀착이 잘 돼요. 게다가 가볍게 발려요. 가격 생각하면 괜찮아요. 여행 때 들고 가기 좋을 듯.,2025-05-23 16:00:42
r-000395,콜라겐 앰플,스킨케어,여성,20-24세,4,운동 후에 사용해봤는데 자극이 거의 없어요. 한동안 써보니 메이크업 전에 쓰기 좋아요. 또 살 것 같아요. 취향 차이는 있을 수 있어요.,2025-10-07 10:14:38
r-000396,풋크림 컴포트,바디케어,남성,20-24세,5,운동 후에 사용해봤는데 펌프가 편해요. 확실히 끈적임이 없어서 여름에도 좋아요. 계속 쓰게 돼요. 건성/지성에 따라 느낌 다를 듯. 여행 때 들고 가기 좋을 듯.,2025-05-31 10:42:05
r-000397,바디 스크럽,바디케어,남성,40대,4,출근 전에 주로 쓰고 흡수가 빠른 편이에요. 그리고 보습이 오래가요. 잘 쓰고 있어요.,2025-07-22 04:39:16
r-000398,히알루론 나이트크림,스킨케어,여성,20-24세,5,출근 전에 주로 쓰고 자극이 거의 없어요. 그리고 흡수가 부드럽게 돼요. 계속 쓰게 돼요.,2025-06-18 13:26:10
r-000399,비타민C 세럼,스킨케어,남성,40대,1,흡수가 느려서 답답해요. 게다가 향이 생각보다 강해요. 아쉬웠어요.,2025-10-13 21:42:59
r-000400,볼륨 미스트,헤어케어,여성,20-24세,5,운동 후에 사용해봤는데 드라이가 잘 돼요. 전반적으로 향이 은은해서 좋아요. 추천해요.,2025-10-23 07:44:13
r-000401,세라마이드 로션,스킨케어,남성,40대,4,아침·저녁으로 써봤고 보습이 오래가요. 막상 써보니 메이크업 전에 쓰기 좋아요. 만족스러워요. 취향 차이는 있을 수 있어요.,2025-08-04 20:17:59
r-000402,롱웨어 파운데이션,메이크업,여성,20-24세,4,아침·저녁으로 써봤고 발색이 자연스러워요. 막상 써보니 밀착이 잘 돼요. 또 살 것 같아요.,2025-07-16 03:58:53
r-000403,비타민C 세럼,스킨케어,여성,30대,3,보습이 오래가요. 게다가 향이 생각보다 강해요. 아침·저녁으로 써봤고. 상황 봐서 쓸 것 같아요.,2025-08-29 04:35:59
r-000404,벨벳 립스틱,메이크업,남성,30대,4,아침·저녁으로 써봤고 톤 보정이 깔끔해요. 그리고 지속력이 좋아요. 또 살 것 같아요.,2025-04-22 13:30:43
r-000405,화이트 티 코롱,향수,남성,10대,5,출근 전에 주로 쓰고 잔향이 은은하게 오래 남아요. 그리고 과하지 않아서 데일리로 좋아요. 잘 쓰고 있어요.,2025-07-09 15:38:47
r-000406,아쿠아 수분크림,스킨케어,남성,30대,4,출근 전에 주로 쓰고 결이 정돈되는 느낌이에요. 한동안 써보니 흡수가 부드럽게 돼요. 잘 쓰고 있어요.,2025-04-16 15:47:49
r-000407,크리미 컨실러,메이크업,남성,40대,4,샤워 후에 바로 바르고 가볍게 발려요. 그리고 지속력이 좋아요. 또 살 것 같아요. 건성/지성에 따라 느낌 다를 듯.,2025-09-30 13:34:45
r-000408,단백질 헤어팩,헤어케어,여성,25-29세,3,향이 은은해서 좋아요. 한동안 써보니 모발이 뻣뻣해졌어요. 무난한 편이에요.,2025-07-06 11:03:21
r-000409,쿠션 파운데이션,메이크업,여성,40대,4,샤워 후에 바로 바르고 톤 보정이 깔끔해요. 게다가 지속력이 좋아요. 잘 쓰고 있어요.,2025-04-26 06:44:26
r-000410,벨벳 립스틱,메이크업,여성,30대,4,운동 후에 사용해봤는데 톤 보정이 깔끔해요. 확실히 발색이 자연스러워요. 추천해요. 환경에 따라 다를 수 있어요. 메이크업 전에 괜찮았어요.,2025-05-20 21:49:01
r-000411,쿨링 샴푸,헤어케어,여성,30대,4,출근 전에 주로 쓰고 향이 은은해서 좋아요. 전체적으로 거품이 풍성하고 헹굼이 깔끔해요. 가격 생각하면 괜찮아요. 건성/지성에 따라 느낌 다를 듯.,2025-04-17 19:39:52
r-000412,오리엔탈 오 드 퍼퓸,향수,여성,30대,5,샤워 후에 바로 바르고 무난하게 쓰기 좋아요. 확실히 과하지 않아서 데일리로 좋아요. 잘 쓰고 있어요. 제 피부 기준입니다. 데일리로 무난해요.,2025-06-01 07:34:37
r-000413,우디 머스크 퍼퓸,향수,남성,40대,2,호불호가 갈릴 듯해요. 확실히 퍼퓸치곤 연해요. 별로였어요.,2025-08-19 16:32:56
r-000414,화이트 티 코롱,향수,남성,10대,2,달달함이 과해요. 확실히 호불호가 갈릴 듯해요. 저랑은 안 맞아요.,2025-06-28 11:30:42
r-000415,크리미 컨실러,메이크업,남성,20-24세,3,가볍게 발려요. 전반적으로 건조해서 각질이 부각돼요. 딱 중간 정도 느낌.,2025-07-24 22:45:33
r-000416,프로바이오틱스 크림,스킨케어,여성,25-29세,3,메이크업 전에 쓰기 좋아요. 확실히 흡수가 느려서 답답해요. 여행 때 들고 가기 좋을 듯. 무난한 편이에요.,2025-07-06 05:59:35
r-000417,리페어 에센스,스킨케어,여성,50대 이상,4,샤워 후에 바로 바르고 흡수가 부드럽게 돼요. 사용해보니 보습이 오래가요. 계속 쓰게 돼요.,2025-06-08 05:02:48
r-000418,쿠션 파운데이션,메이크업,여성,20-24세,3,톤 보정이 깔끔해요. 막상 써보니 건조해서 각질이 부각돼요. 딱 중간 정도 느낌.,2025-10-24 00:20:19
r-000419,바디 스크럽,바디케어,남성,25-29세,4,아침·저녁으로 써봤고 향이 포근하게 남아요. 한동안 써보니 보습이 오래가요. 가격 생각하면 괜찮아요.,2025-09-08 09:24:23
r-000420,새틴 블러셔,메이크업,여성,50대 이상,5,운동 후에 사용해봤는데 지속력이 좋아요. 그리고 톤 보정이 깔끔해요. 가격 생각하면 괜찮아요. 취향 차이는 있을 수 있어요. 여행 때 들고 가기 좋을 듯.,2025-10-05 17:56:57
r-000421,비타민C 세럼,스킨케어,여성,25-29세,4,샤워 후에 바로 바르고 흡수가 부드럽게 돼요. 게다가 자극이 거의 없어요. 추천해요.,2025-08-28 03:33:05
r-000422,시어버터 크림,바디케어,여성,40대,5,샤워 후에 바로 바르고 보습이 오래가요. 막상 써보니 펌프가 편해요. 계속 쓰게 돼요.,2025-08-04 22:02:16
r-000423,단백질 헤어팩,헤어케어,여성,25-29세,4,샤워 후에 바로 바르고 드라이가 잘 돼요. 전체적으로 모발이 차분해요. 추천해요.,2025-10-09 12:33:05
r-000424,쿨링 샴푸,헤어케어,여성,25-29세,5,아침·저녁으로 써봤고 향이 은은해서 좋아요. 사용해보니 모발이 차분해요. 잘 쓰고 있어요. 제 피부 기준입니다.,2025-09-29 13:37:27
r-000425,데일리 샴푸,헤어케어,여성,25-29세,4,아침·저녁으로 써봤고 거품이 풍성하고 헹굼이 깔끔해요. 한동안 써보니 드라이가 잘 돼요. 또 살 것 같아요.,2025-09-23 01:13:57
r-000426,아쿠아 마린 EDT,향수,여성,25-29세,4,출근 전에 주로 쓰고 첫 향이 상큼해요. 확실히 무난하게 쓰기 좋아요. 가격 생각하면 괜찮아요.,2025-05-24 00:07:52
r-000427,소프트 바디로션,바디케어,남성,25-29세,5,샤워 후에 바로 바르고 끈적임이 없어서 여름에도 좋아요. 그리고 보습이 오래가요. 가격 생각하면 괜찮아요. 건성/지성에 따라 느낌 다를 듯.,2025-05-20 21:08:25
r-000428,벨벳 립스틱,메이크업,여성,30대,4,외출 전에 쓰니 가볍게 발려요. 그리고 지속력이 좋아요. 계속 쓰게 돼요. 환경에 따라 다를 수 있어요. 데일리로 무난해요.,2025-08-26 08:03:02
r-000429,픽서 메이크업 베이스,메이크업,여성,25-29세,4,아침·저녁으로 써봤고 발색이 자연스러워요. 사용해보니 톤 보정이 깔끔해요. 또 살 것 같아요. 제 피부 기준입니다. 메이크업 전에 괜찮았어요.,2025-07-29 20:34:59
r-000430,쿠션 파운데이션,메이크업,미지정,20-24세,4,외출 전에 쓰니 가볍게 발려요. 전체적으로 밀착이 잘 돼요. 만족스러워요.,2025-06-03 16:00:37
r-000431,리페어 에센스,스킨케어,미지정,30대,2,향이 생각보다 강해요. 확실히 유분감이 남아요. 비추천합니다.,2025-09-20 03:01:59
r-000432,소프트 바디로션,바디케어,남성,40대,3,향이 포근하게 남아요. 그리고 용량이 아쉬워요. 운동 후에 사용해봤는데. 호불호 갈릴 듯.,2025-05-24 08:56:16
r-000433,롱웨어 파운데이션,메이크업,여성,30대,4,출근 전에 주로 쓰고 밀착이 잘 돼요. 전반적으로 톤 보정이 깔끔해요. 가격 생각하면 괜찮아요. 취향 차이는 있을 수 있어요.,2025-06-24 19:07:37
r-000434,틴트 마스카라,메이크업,여성,20-24세,4,아침·저녁으로 써봤고 가볍게 발려요. 그리고 발색이 자연스러워요. 만족스러워요.,2025-04-08 15:24:56
r-000435,내추럴 아이팔레트,메이크업,여성,50대 이상,5,샤워 후에 바로 바르고 톤 보정이 깔끔해요. 전반적으로 밀착이 잘 돼요. 또 살 것 같아요. 제 피부 기준입니다.,2025-10-05 22:18:58
r-000436,시어버터 크림,바디케어,남성,25-29세,5,운동 후에 사용해봤는데 보습이 오래가요. 사용해보니 향이 포근하게 남아요. 잘 쓰고 있어요.,2025-05-18 04:51:14
r-000437,두피 스케일러,헤어케어,여성,25-29세,5,출근 전에 주로 쓰고 드라이가 잘 돼요. 막상 써보니 두피가 편안해졌어요. 계속 쓰게 돼요. 주말 외출용으로 딱.,2025-04-26 06:42:01
r-000438,리페어 에센스,스킨케어,여성,40대,5,운동 후에 사용해봤는데 보습이 오래가요. 전체적으로 결이 정돈되는 느낌이에요. 만족스러워요. 취향 차이는 있을 수 있어요. 데일리로 무난해요.,2025-05-31 10:56:11
r-000439,틴트 마스카라,메이크업,남성,30대,4,운동 후에 사용해봤는데 가볍게 발려요. 한동안 써보니 발색이 자연스러워요. 또 살 것 같아요. 메이크업 전에 괜찮았어요.,2025-06-17 19:18:57
r-000440,쿠션 파운데이션,메이크업,여성,10대,4,외출 전에 쓰니 발색이 자연스러워요. 확실히 톤 보정이 깔끔해요. 추천해요. 데일리로 무난해요.,2025-07-04 03:04:06
r-000441,핸드크림 클래식,바디케어,여성,10대,4,외출 전에 쓰니 끈적임이 없어서 여름에도 좋아요. 한동안 써보니 흡수가 빠른 편이에요. 만족스러워요.,2025-04-14 23:53:13
r-000442,히알루론 나이트크림,스킨케어,여성,40대,4,샤워 후에 바로 바르고 메이크업 전에 쓰기 좋아요. 전체적으로 자극이 거의 없어요. 추천해요. 취향 차이는 있을 수 있어요. 선물용으로도 괜찮아 보여요.,2025-05-31 06:18:20
r-000443,코튼 바디워시,바디케어,남성,30대,2,보습이 금방 날아가요. 그리고 펌프가 뻑뻑해요. 재구매는 어려울 듯.,2025-10-13 13:03:53
r-000444,시카 진정 토너,스킨케어,남성,30대,2,향이 생각보다 강해요. 전반적으로 흡수가 느려서 답답해요. 별로였어요.,2025-05-19 11:03:17
r-000445,소프트 바디로션,바디케어,미지정,30대,4,운동 후에 사용해봤는데 끈적임이 없어서 여름에도 좋아요. 확실히 흡수가 빠른 편이에요. 계속 쓰게 돼요. 환경에 따라 다를 수 있어요. 메이크업 전에 괜찮았어요.,2025-07-20 19:12:44
r-000446,헤어 오일,헤어케어,남성,25-29세,5,아침·저녁으로 써봤고 거품이 풍성하고 헹굼이 깔끔해요. 게다가 드라이가 잘 돼요. 또 살 것 같아요.,2025-07-16 12:59:21
r-000447,새틴 블러셔,메이크업,여성,20-24세,4,출근 전에 주로 쓰고 톤 보정이 깔끔해요. 전반적으로 발색이 자연스러워요. 만족스러워요. 데일리로 무난해요.,2025-07-27 12:24:56
r-000448,딥케어 트리트먼트,헤어케어,여성,40대,4,샤워 후에 바로 바르고 모발이 차분해요. 사용해보니 향이 은은해서 좋아요. 또 살 것 같아요. 여행 때 들고 가기 좋을 듯.,2025-04-04 17:30:57
r-000449,가든 로즈 퍼퓸,향수,미지정,25-29세,4,외출 전에 쓰니 과하지 않아서 데일리로 좋아요. 막상 써보니 첫 향이 상큼해요. 계속 쓰게 돼요. 취향 차이는 있을 수 있어요. 메이크업 전에 괜찮았어요.,2025-05-19 00:18:54
r-000450,히알루론 나이트크림,스킨케어,여성,20-24세,5,샤워 후에 바로 바르고 보습이 오래가요. 사용해보니 메이크업 전에 쓰기 좋아요. 또 살 것 같아요.,2025-09-16 10:28:28
r-000451,코튼 바디워시,바디케어,남성,25-29세,2,용량이 아쉬워요. 사용해보니 펌프가 뻑뻑해요. 아쉬웠어요.,2025-10-10 14:37:39
r-000452,두피 스케일러,헤어케어,여성,25-29세,3,거품이 풍성하고 헹굼이 깔끔해요. 한동안 써보니 모발이 뻣뻣해졌어요. 딱 중간 정도 느낌.,2025-09-02 14:04:49
r-000453,시어버터 크림,바디케어,여성,30대,4,아침·저녁으로 써봤고 펌프가 편해요. 막상 써보니 흡수가 빠른 편이에요. 가격 생각하면 괜찮아요. 환경에 따라 다를 수 있어요.,2025-09-08 08:09:14
r-000454,두피 스케일러,헤어케어,남성,25-29세,5,출근 전에 주로 쓰고 드라이가 잘 돼요. 막상 써보니 거품이 풍성하고 헹굼이 깔끔해요. 가격 생각하면 괜찮아요. 건성/지성에 따라 느낌 다를 듯. 데일리로 무난해요.,2025-06-24 00:27:35
r-000455,리페어 에센스,스킨케어,남성,25-29세,3,보습이 오래가요. 한동안 써보니 향이 생각보다 강해요. 주말 외출용으로 딱. 딱 중간 정도 느낌.,2025-07-21 16:37:16
r-000456,헤어 오일,헤어케어,여성,25-29세,4,운동 후에 사용해봤는데 향이 은은해서 좋아요. 확실히 거품이 풍성하고 헹굼이 깔끔해요. 잘 쓰고 있어요. 제 피부 기준입니다. 주말 외출용으로 딱.,2025-06-29 21:26:23
r-000457,시카 진정 토너,스킨케어,남성,20-24세,1,흡수가 느려서 답답해요. 그리고 따갑게 느껴졌어요. 저랑은 안 맞아요.,2025-09-14 00:07:08
r-000458,아쿠아 수분크림,스킨케어,남성,20-24세,5,출근 전에 주로 쓰고 메이크업 전에 쓰기 좋아요. 전체적으로 자극이 거의 없어요. 가격 생각하면 괜찮아요. 제 피부 기준입니다. 메이크업 전에 괜찮았어요.,2025-09-09 13:23:03
r-000459,샤워 오일,바디케어,남성,25-29세,1,펌프가 뻑뻑해요. 그리고 향이 취향이 아니에요. 비추천합니다.,2025-04-02 08:30:54
r-000460,틴트 마스카라,메이크업,여성,10대,5,샤워 후에 바로 바르고 지속력이 좋아요. 그리고 가볍게 발려요. 추천해요. 선물용으로도 괜찮아 보여요.,2025-08-04 08:22:15
r-000461,새틴 블러셔,메이크업,여성,20-24세,4,운동 후에 사용해봤는데 밀착이 잘 돼요. 전반적으로 지속력이 좋아요. 만족스러워요. 여행 때 들고 가기 좋을 듯.,2025-06-03 01:33:40
r-000462,새틴 블러셔,메이크업,남성,30대,4,아침·저녁으로 써봤고 가볍게 발려요. 사용해보니 톤 보정이 깔끔해요. 만족스러워요. 선물용으로도 괜찮아 보여요.,2025-09-20 01:33:49
r-000463,틴트 마스카라,메이크업,여성,30대,3,톤 보정이 깔끔해요. 전반적으로 건조해서 각질이 부각돼요. 호불호 갈릴 듯.,2025-10-06 09:45:03
r-000464,소프트 바디로션,바디케어,미지정,30대,3,흡수가 빠른 편이에요. 사용해보니 펌프가 뻑뻑해요. 아침·저녁으로 써봤고. 여행 때 들고 가기 좋을 듯. 호불호 갈릴 듯.,2025-05-30 10:47:55
r-000465,리페어 세럼,헤어케어,여성,20-24세,4,샤워 후에 바로 바르고 두피가 편안해졌어요. 막상 써보니 거품이 풍성하고 헹굼이 깔끔해요. 추천해요.,2025-09-22 14:38:52
r-000466,아쿠아 마린 EDT,향수,여성,25-29세,4,출근 전에 주로 쓰고 과하지 않아서 데일리로 좋아요. 확실히 계절감이 잘 맞아요. 또 살 것 같아요. 건성/지성에 따라 느낌 다를 듯.,2025-08-22 10:13:08
r-000467,쿠션 파운데이션,메이크업,여성,30대,4,운동 후에 사용해봤는데 지속력이 좋아요. 한동안 써보니 발색이 자연스러워요. 계속 쓰게 돼요.,2025-07-31 08:25:07
r-000468,비타민C 세럼,스킨케어,여성,20-24세,3,흡수가 부드럽게 돼요. 사용해보니 향이 생각보다 강해요. 딱 중간 정도 느낌.,2025-08-04 22:57:45
r-000469,시카 진정 토너,스킨케어,여성,25-29세,2,트러블이 조금 올라왔어요. 게다가 향이 생각보다 강해요. 기대 이하였다.,2025-09-16 12:22:26
r-000470,바디 스크럽,바디케어,여성,20-24세,4,외출 전에 쓰니 끈적임이 없어서 여름에도 좋아요. 그리고 펌프가 편해요. 계속 쓰게 돼요. 주말 외출용으로 딱.,2025-07-20 07:50:41
r-000471,픽서 메이크업 베이스,메이크업,여성,20-24세,5,운동 후에 사용해봤는데 지속력이 좋아요. 게다가 발색이 자연스러워요. 또 살 것 같아요. 개인차는 있을 듯.,2025-05-15 08:28:55
r-000472,세라마이드 로션,스킨케어,미지정,10대,5,출근 전에 주로 쓰고 자극이 거의 없어요. 전체적으로 흡수가 부드럽게 돼요. 가격 생각하면 괜찮아요.,2025-09-16 22:26:04
r-000473,아쿠아 수분크림,스킨케어,남성,50대 이상,3,보습이 오래가요. 게다가 유분감이 남아요. 샤워 후에 바로 바르고. 주말 외출용으로 딱. 무난한 편이에요.,2025-08-02 10:15:06
r-000474,비타민C 세럼,스킨케어,여성,30대,5,샤워 후에 바로 바르고 보습이 오래가요. 한동안 써보니 결이 정돈되는 느낌이에요. 추천해요.,2025-06-17 03:32:42
r-000475,바디오일 라이트,바디케어,여성,30대,5,샤워 후에 바로 바르고 끈적임이 없어서 여름에도 좋아요. 게다가 흡수가 빠른 편이에요. 또 살 것 같아요.,2025-09-30 21:08:22
r-000476,세라마이드 로션,스킨케어,여성,10대,4,운동 후에 사용해봤는데 자극이 거의 없어요. 사용해보니 결이 정돈되는 느낌이에요. 계속 쓰게 돼요. 메이크업 전에 괜찮았어요.,2025-06-26 20:50:47
r-000477,핸드크림 클래식,바디케어,남성,25-29세,5,샤워 후에 바로 바르고 향이 포근하게 남아요. 사용해보니 흡수가 빠른 편이에요. 잘 쓰고 있어요. 제 피부 기준입니다.,2025-09-02 20:56:00
r-000478,볼륨 미스트,헤어케어,여성,20-24세,3,두피가 편안해졌어요. 전반적으로 모발이 뻣뻣해졌어요. 출근 전에 주로 쓰고. 메이크업 전에 괜찮았어요. 딱 중간 정도 느낌.,2025-07-10 04:08:29
r-000479,히알루론 나이트크림,스킨케어,여성,20-24세,3,흡수가 부드럽게 돼요. 그리고 유분감이 남아요. 무난한 편이에요.,2025-09-15 04:00:48
r-000480,쿨링 샴푸,헤어케어,여성,10대,5,아침·저녁으로 써봤고 드라이가 잘 돼요. 전반적으로 두피가 편안해졌어요. 잘 쓰고 있어요. 여행 때 들고 가기 좋을 듯.,2025-04-14 02:22:58
r-000481,롱웨어 파운데이션,메이크업,여성,30대,5,출근 전에 주로 쓰고 톤 보정이 깔끔해요. 확실히 지속력이 좋아요. 계속 쓰게 돼요. 제 피부 기준입니다.,2025-08-14 07:52:52
r-000482,화이트 티 코롱,향수,남성,40대,4,출근 전에 주로 쓰고 계절감이 잘 맞아요. 전반적으로 무난하게 쓰기 좋아요. 잘 쓰고 있어요.,2025-06-05 03:59:26
r-000483,가든 로즈 퍼퓸,향수,여성,40대,5,운동 후에 사용해봤는데 과하지 않아서 데일리로 좋아요. 게다가 첫 향이 상큼해요. 만족스러워요.,2025-04-09 09:43:48
r-000484,틴트 마스카라,메이크업,미지정,20-24세,3,가볍게 발려요. 사용해보니 건조해서 각질이 부각돼요. 상황 봐서 쓸 것 같아요.,2025-10-29 19:42:19
r-000485,헤어 오일,헤어케어,여성,10대,4,아침·저녁으로 써봤고 드라이가 잘 돼요. 막상 써보니 향이 은은해서 좋아요. 계속 쓰게 돼요.,2025-10-21 15:31:06
r-000486,프로바이오틱스 크림,스킨케어,남성,25-29세,3,보습이 오래가요. 사용해보니 따갑게 느껴졌어요. 기대만큼은 아니지만 쓸만해요.,2025-09-16 09:48:59
r-000487,플로럴 미스트,향수,남성,25-29세,5,아침·저녁으로 써봤고 첫 향이 상큼해요. 전반적으로 무난하게 쓰기 좋아요. 만족스러워요.,2025-08-18 16:07:27
r-000488,프레시 코롱,향수,남성,50대 이상,4,샤워 후에 바로 바르고 계절감이 잘 맞아요. 전반적으로 무난하게 쓰기 좋아요. 추천해요. 메이크업 전에 괜찮았어요.,2025-05-23 10:33:59
r-000489,픽서 메이크업 베이스,메이크업,여성,30대,5,외출 전에 쓰니 발색이 자연스러워요. 확실히 톤 보정이 깔끔해요. 만족스러워요. 취향 차이는 있을 수 있어요.,2025-05-10 22:16:17
r-000490,내추럴 아이팔레트,메이크업,여성,25-29세,4,샤워 후에 바로 바르고 밀착이 잘 돼요. 한동안 써보니 톤 보정이 깔끔해요. 또 살 것 같아요. 선물용으로도 괜찮아 보여요.,2025-08-06 07:28:04
r-000491,크리미 컨실러,메이크업,남성,40대,4,외출 전에 쓰니 톤 보정이 깔끔해요. 게다가 발색이 자연스러워요. 추천해요.,2025-06-25 03:36:06
r-000492,오리엔탈 오 드 퍼퓸,향수,남성,25-29세,4,아침·저녁으로 써봤고 과하지 않아서 데일리로 좋아요. 전체적으로 첫 향이 상큼해요. 만족스러워요.,2025-07-23 06:17:09
r-000493,벨벳 립스틱,메이크업,여성,25-29세,5,출근 전에 주로 쓰고 지속력이 좋아요. 확실히 가볍게 발려요. 추천해요. 선물용으로도 괜찮아 보여요.,2025-05-13 22:25:22
r-000494,벨벳 립스틱,메이크업,여성,50대 이상,5,샤워 후에 바로 바르고 밀착이 잘 돼요. 전반적으로 지속력이 좋아요. 계속 쓰게 돼요. 주말 외출용으로 딱.,2025-08-08 06:46:31
r-000495,비타민C 세럼,스킨케어,남성,40대,4,샤워 후에 바로 바르고 자극이 거의 없어요. 사용해보니 메이크업 전에 쓰기 좋아요. 가격 생각하면 괜찮아요. 선물용으로도 괜찮아 보여요.,2025-08-17 05:42:06
r-000496,세라마이드 로션,스킨케어,남성,30대,5,출근 전에 주로 쓰고 결이 정돈되는 느낌이에요. 한동안 써보니 자극이 거의 없어요. 가격 생각하면 괜찮아요. (첫 사용),2025-04-03 01:33:09
r-000497,히알루론 나이트크림,스킨케어,여성,25-29세,3,결이 정돈되는 느낌이에요. 게다가 트러블이 조금 올라왔어요. 무난한 편이에요.,2025-07-08 02:09:37
r-000498,리페어 에센스,스킨케어,남성,30대,4,운동 후에 사용해봤는데 결이 정돈되는 느낌이에요. 한동안 써보니 자극이 거의 없어요. 가격 생각하면 괜찮아요. 건성/지성에 따라 느낌 다를 듯. 메이크업 전에 괜찮았어요.,2025-08-26 11:32:38
r-000499,내추럴 아이팔레트,메이크업,남성,10대,4,외출 전에 쓰니 밀착이 잘 돼요. 한동안 써보니 지속력이 좋아요. 가격 생각하면 괜찮아요. 건성/지성에 따라 느낌 다를 듯.,2025-10-16 15:47:08
r-000500,오리엔탈 오 드 퍼퓸,향수,미지정,25-29세,3,잔향이 은은하게 오래 남아요. 한동안 써보니 퍼퓸치곤 연해요. 샤워 후에 바로 바르고. 기대만큼은 아니지만 쓸만해요.,2025-08-19 10:38:49
r-000501,아쿠아 수분크림,스킨케어,여성,20-24세,3,보습이 오래가요. 전체적으로 트러블이 조금 올라왔어요. 샤워 후에 바로 바르고. 데일리로 무난해요. 상황 봐서 쓸 것 같아요.,2025-07-07 17:31:42
r-000502,벨벳 립스틱,메이크업,여성,50대 이상,5,샤워 후에 바로 바르고 지속력이 좋아요. 막상 써보니 가볍게 발려요. 추천해요. 데일리로 무난해요.,2025-06-14 23:28:30
r-000503,헤어 오일,헤어케어,여성,25-29세,4,샤워 후에 바로 바르고 향이 은은해서 좋아요. 전체적으로 두피가 편안해졌어요. 또 살 것 같아요. 여행 때 들고 가기 좋을 듯.,2025-06-12 04:09:47
r-000504,바디 스크럽,바디케어,남성,40대,3,향이 포근하게 남아요. 사용해보니 보습이 금방 날아가요. 운동 후에 사용해봤는데. 메이크업 전에 괜찮았어요. 상황 봐서 쓸 것 같아요.,2025-07-27 20:01:24
r-000505,우디 머스크 퍼퓸,향수,남성,25-29세,3,계절감이 잘 맞아요. 한동안 써보니 호불호가 갈릴 듯해요. 외출 전에 쓰니. 여행 때 들고 가기 좋을 듯. 딱 중간 정도 느낌.,2025-07-31 04:45:18
r-000506,히알루론 나이트크림,스킨케어,여성,10대,4,운동 후에 사용해봤는데 보습이 오래가요. 사용해보니 메이크업 전에 쓰기 좋아요. 또 살 것 같아요. 데일리로 무난해요.,2025-07-27 07:15:17
r-000507,샤워 오일,바디케어,여성,25-29세,3,펌프가 편해요. 확실히 용량이 아쉬워요. 운동 후에 사용해봤는데. 선물용으로도 괜찮아 보여요. 기대만큼은 아니지만 쓸만해요.,2025-09-30 03:14:44
r-000508,픽서 메이크업 베이스,메이크업,남성,30대,4,운동 후에 사용해봤는데 밀착이 잘 돼요. 전반적으로 가볍게 발려요. 만족스러워요.,2025-07-28 14:58:42
r-000509,벨벳 립스틱,메이크업,여성,20-24세,5,출근 전에 주로 쓰고 밀착이 잘 돼요. 전반적으로 가볍게 발려요. 가격 생각하면 괜찮아요. 제 피부 기준입니다. 메이크업 전에 괜찮았어요.,2025-06-01 23:12:48
r-000510,소프트 바디로션,바디케어,여성,20-24세,4,출근 전에 주로 쓰고 흡수가 빠른 편이에요. 확실히 보습이 오래가요. 추천해요. 제 피부 기준입니다. 메이크업 전에 괜찮았어요.,2025-08-18 10:54:46
r-000511,새틴 블러셔,메이크업,남성,25-29세,5,아침·저녁으로 써봤고 지속력이 좋아요. 한동안 써보니 가볍게 발려요. 잘 쓰고 있어요. 환경에 따라 다를 수 있어요. 주말 외출용으로 딱.,2025-07-04 18:12:39
r-000512,헤어 오일,헤어케어,여성,40대,5,출근 전에 주로 쓰고 드라이가 잘 돼요. 확실히 모발이 차분해요. 잘 쓰고 있어요.,2025-10-10 03:03:04
r-000513,크리미 컨실러,메이크업,여성,25-29세,5,운동 후에 사용해봤는데 가볍게 발려요. 확실히 톤 보정이 깔끔해요. 가격 생각하면 괜찮아요. 취향 차이는 있을 수 있어요. 데일리로 무난해요.,2025-06-13 08:34:24
r-000514,프로바이오틱스 크림,스킨케어,남성,30대,4,출근 전에 주로 쓰고 보습이 오래가요. 전반적으로 결이 정돈되는 느낌이에요. 잘 쓰고 있어요. 취향 차이는 있을 수 있어요. 데일리로 무난해요.,2025-04-02 22:51:56
r-000515,비타민C 세럼,스킨케어,여성,20-24세,2,향이 생각보다 강해요. 한동안 써보니 유분감이 남아요. 아쉬웠어요.,2025-10-04 17:41:31
r-000516,우디 머스크 퍼퓸,향수,남성,20-24세,2,머리가 아픈 류의 향이에요. 게다가 퍼퓸치곤 연해요. 취향 차이는 있을 수 있어요. 아쉬웠어요.,2025-04-15 19:12:59
r-000517,시어버터 크림,바디케어,여성,25-29세,3,흡수가 빠른 편이에요. 한동안 써보니 용량이 아쉬워요. 기대만큼은 아니지만 쓸만해요.,2025-09-28 19:14:13
r-000518,오리엔탈 오 드 퍼퓸,향수,남성,25-29세,5,운동 후에 사용해봤는데 과하지 않아서 데일리로 좋아요. 전반적으로 계절감이 잘 맞아요. 추천해요.,2025-07-10 04:41:12
r-000519,새틴 블러셔,메이크업,남성,40대,4,출근 전에 주로 쓰고 발색이 자연스러워요. 막상 써보니 가볍게 발려요. 계속 쓰게 돼요. 취향 차이는 있을 수 있어요.,2025-04-13 18:56:14
